"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
1152,105,"IND","India",21,"Maharashtra",303,"Chandrapur",1152,"Chandrapur","Taluk","Taluk",NA,NA
1153,105,"IND","India",21,"Maharashtra",303,"Chandrapur",1153,"Chimur","Taluk","Taluk",NA,NA
1154,105,"IND","India",21,"Maharashtra",303,"Chandrapur",1154,"Gond Pipri","Taluk","Taluk",NA,NA
1155,105,"IND","India",21,"Maharashtra",303,"Chandrapur",1155,"Mul","Taluk","Taluk",NA,NA
1156,105,"IND","India",21,"Maharashtra",303,"Chandrapur",1156,"Nagbhir","Taluk","Taluk",NA,NA
1157,105,"IND","India",21,"Maharashtra",303,"Chandrapur",1157,"Rajura","Taluk","Taluk",NA,NA
1158,105,"IND","India",21,"Maharashtra",303,"Chandrapur",1158,"Sindewahi","Taluk","Taluk",NA,NA
1159,105,"IND","India",21,"Maharashtra",303,"Chandrapur",1159,"Warora","Taluk","Taluk",NA,NA
1160,105,"IND","India",21,"Maharashtra",304,"Dhule",1160,"Dhule","Taluk","Taluk",NA,NA
1161,105,"IND","India",21,"Maharashtra",304,"Dhule",1161,"Sakri","Taluk","Taluk",NA,NA
1162,105,"IND","India",21,"Maharashtra",304,"Dhule",1162,"Shirpur","Taluk","Taluk",NA,NA
1163,105,"IND","India",21,"Maharashtra",304,"Dhule",1163,"Sindkheda","Taluk","Taluk",NA,NA
1164,105,"IND","India",21,"Maharashtra",305,"Garhchiroli",1164,"Ahiri","Taluk","Taluk",NA,NA
1165,105,"IND","India",21,"Maharashtra",305,"Garhchiroli",1165,"Armori","Taluk","Taluk",NA,NA
1166,105,"IND","India",21,"Maharashtra",305,"Garhchiroli",1166,"Chamursi","Taluk","Taluk",NA,NA
1167,105,"IND","India",21,"Maharashtra",305,"Garhchiroli",1167,"Dhanora","Taluk","Taluk",NA,NA
1168,105,"IND","India",21,"Maharashtra",305,"Garhchiroli",1168,"Garhchiroli","Taluk","Taluk",NA,NA
1169,105,"IND","India",21,"Maharashtra",305,"Garhchiroli",1169,"Itapalli","Taluk","Taluk",NA,NA
1170,105,"IND","India",21,"Maharashtra",305,"Garhchiroli",1170,"Kurkheda","Taluk","Taluk",NA,NA
1171,105,"IND","India",21,"Maharashtra",305,"Garhchiroli",1171,"Sironcha","Taluk","Taluk",NA,NA
1172,105,"IND","India",21,"Maharashtra",306,"Gondiya",1172,"Arjuni Morgaon","Taluk","Taluk",NA,NA
1173,105,"IND","India",21,"Maharashtra",306,"Gondiya",1173,"Deori","Taluk","Taluk",NA,NA
1174,105,"IND","India",21,"Maharashtra",306,"Gondiya",1174,"Gondia","Taluk","Taluk",NA,NA
1175,105,"IND","India",21,"Maharashtra",306,"Gondiya",1175,"Goregaon","Taluk","Taluk",NA,NA
1176,105,"IND","India",21,"Maharashtra",306,"Gondiya",1176,"Tirora","Taluk","Taluk",NA,NA
1177,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1177,"Bombay","Taluk","Taluk",NA,"Bombay city"
1178,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1178,"n.a. ( 1549)","Taluk","Taluk",NA,NA
1179,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1179,"n.a. ( 1551)","Taluk","Taluk",NA,NA
1180,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1180,"n.a. ( 1556)","Taluk","Taluk",NA,NA
1181,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1181,"n.a. ( 1557)","Taluk","Taluk",NA,NA
1182,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1182,"n.a. ( 1558)","Taluk","Taluk",NA,NA
1183,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1183,"n.a. ( 1565)","Taluk","Taluk",NA,NA
1184,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1184,"n.a. ( 1569)","Taluk","Taluk",NA,NA
1185,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1185,"n.a. ( 1571)","Taluk","Taluk",NA,NA
1186,105,"IND","India",21,"Maharashtra",307,"Greater Bombay",1186,"Thane","Taluk","Taluk",NA,NA
1187,105,"IND","India",21,"Maharashtra",308,"Hingoli",1187,"Basmat","Taluk","Taluk",NA,NA
1188,105,"IND","India",21,"Maharashtra",308,"Hingoli",1188,"Hingoli","Taluk","Taluk",NA,NA
1189,105,"IND","India",21,"Maharashtra",308,"Hingoli",1189,"Kalamnuri","Taluk","Taluk",NA,NA
1190,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1190,"Amalner","Taluk","Taluk",NA,NA
1191,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1191,"Bhadgaon","Taluk","Taluk",NA,"Bhadgaon mahal"
1192,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1192,"Bhusawal","Taluk","Taluk",NA,NA
1193,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1193,"Chalisgaon","Taluk","Taluk",NA,NA
1194,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1194,"Chopda","Taluk","Taluk",NA,NA
1195,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1195,"Edalabad","Taluk","Taluk",NA,NA
1196,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1196,"Erandol","Taluk","Taluk",NA,NA
1197,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1197,"Jalgaon","Taluk","Taluk",NA,NA
1198,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1198,"Jamner","Taluk","Taluk",NA,NA
1199,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1199,"Pachora","Taluk","Taluk",NA,NA
1200,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1200,"Parola","Taluk","Taluk",NA,NA
1201,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1201,"Raver","Taluk","Taluk",NA,NA
1202,105,"IND","India",21,"Maharashtra",309,"Jalgaon",1202,"Yaval","Taluk","Taluk",NA,NA
1203,105,"IND","India",21,"Maharashtra",310,"Jalna",1203,"Ambad","Taluk","Taluk",NA,NA
1204,105,"IND","India",21,"Maharashtra",310,"Jalna",1204,"Bhokardan","Taluk","Taluk",NA,NA
1205,105,"IND","India",21,"Maharashtra",310,"Jalna",1205,"Jalna","Taluk","Taluk",NA,NA
1206,105,"IND","India",21,"Maharashtra",310,"Jalna",1206,"n.a. ( 1456)","Taluk","Taluk",NA,NA
1207,105,"IND","India",21,"Maharashtra",310,"Jalna",1207,"Partur","Taluk","Taluk",NA,NA
1208,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1208,"Ajra","Taluk","Taluk",NA,"Ajra mahal"
1209,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1209,"Bavda","Taluk","Taluk",NA,"Gagan bavda"
1210,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1210,"Chandgad","Taluk","Taluk",NA,NA
1211,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1211,"Gadhinglaj","Taluk","Taluk",NA,NA
1212,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1212,"Gargoti","Taluk","Taluk",NA,"Bhudhargarh"
1213,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1213,"Hatkalangda","Taluk","Taluk",NA,NA
1214,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1214,"Kagal","Taluk","Taluk",NA,NA
1215,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1215,"Kolhapur","Taluk","Taluk",NA,"Karvir"
1216,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1216,"Panhala","Taluk","Taluk",NA,NA
1217,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1217,"Radhanagari","Taluk","Taluk",NA,NA
1218,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1218,"Shahuwadi","Taluk","Taluk",NA,NA
1219,105,"IND","India",21,"Maharashtra",311,"Kolhapur",1219,"Shirol","Taluk","Taluk",NA,NA
1220,105,"IND","India",21,"Maharashtra",312,"Latur",1220,"Ahmadpur","Taluk","Taluk",NA,NA
1221,105,"IND","India",21,"Maharashtra",312,"Latur",1221,"Ausa","Taluk","Taluk",NA,NA
1222,105,"IND","India",21,"Maharashtra",312,"Latur",1222,"Latur","Taluk","Taluk",NA,NA
1223,105,"IND","India",21,"Maharashtra",312,"Latur",1223,"Nilanga","Taluk","Taluk",NA,NA
1224,105,"IND","India",21,"Maharashtra",312,"Latur",1224,"Udgir","Taluk","Taluk",NA,NA
1225,105,"IND","India",21,"Maharashtra",313,"Nagpur",1225,"Bhiwapur","Taluk","Taluk",NA,NA
1226,105,"IND","India",21,"Maharashtra",313,"Nagpur",1226,"Hingana","Taluk","Taluk",NA,NA
1227,105,"IND","India",21,"Maharashtra",313,"Nagpur",1227,"Kalmeshwar","Taluk","Taluk",NA,NA
1228,105,"IND","India",21,"Maharashtra",313,"Nagpur",1228,"Kamthi","Taluk","Taluk",NA,NA
1229,105,"IND","India",21,"Maharashtra",313,"Nagpur",1229,"Katol","Taluk","Taluk",NA,NA
1230,105,"IND","India",21,"Maharashtra",313,"Nagpur",1230,"Kuhi","Taluk","Taluk",NA,NA
1231,105,"IND","India",21,"Maharashtra",313,"Nagpur",1231,"Mauda","Taluk","Taluk",NA,NA
1232,105,"IND","India",21,"Maharashtra",313,"Nagpur",1232,"Nagpur","Taluk","Taluk",NA,NA
1233,105,"IND","India",21,"Maharashtra",313,"Nagpur",1233,"Narkher","Taluk","Taluk",NA,NA
1234,105,"IND","India",21,"Maharashtra",313,"Nagpur",1234,"Parsivni","Taluk","Taluk",NA,NA
1235,105,"IND","India",21,"Maharashtra",313,"Nagpur",1235,"Ramtek","Taluk","Taluk",NA,NA
1236,105,"IND","India",21,"Maharashtra",313,"Nagpur",1236,"Savner","Taluk","Taluk",NA,NA
1237,105,"IND","India",21,"Maharashtra",313,"Nagpur",1237,"Umred","Taluk","Taluk",NA,NA
1238,105,"IND","India",21,"Maharashtra",314,"Nanded",1238,"Bhokar","Taluk","Taluk",NA,NA
1239,105,"IND","India",21,"Maharashtra",314,"Nanded",1239,"Biloli","Taluk","Taluk",NA,NA
1240,105,"IND","India",21,"Maharashtra",314,"Nanded",1240,"Diglur","Taluk","Taluk",NA,NA
1241,105,"IND","India",21,"Maharashtra",314,"Nanded",1241,"Hadgaon","Taluk","Taluk",NA,NA
1242,105,"IND","India",21,"Maharashtra",314,"Nanded",1242,"Kandahar","Taluk","Taluk",NA,NA
1243,105,"IND","India",21,"Maharashtra",314,"Nanded",1243,"Kinwat","Taluk","Taluk",NA,NA
1244,105,"IND","India",21,"Maharashtra",314,"Nanded",1244,"Mukher","Taluk","Taluk",NA,NA
1245,105,"IND","India",21,"Maharashtra",314,"Nanded",1245,"Nanded","Taluk","Taluk",NA,NA
1246,105,"IND","India",21,"Maharashtra",315,"Nandurbar",1246,"Akkalkuva","Taluk","Taluk",NA,NA
1247,105,"IND","India",21,"Maharashtra",315,"Nandurbar",1247,"Dhadgaon","Taluk","Taluk",NA,"Akhrani"
1248,105,"IND","India",21,"Maharashtra",315,"Nandurbar",1248,"Nandurbar","Taluk","Taluk",NA,NA
1249,105,"IND","India",21,"Maharashtra",315,"Nandurbar",1249,"Navapur","Taluk","Taluk",NA,NA
1250,105,"IND","India",21,"Maharashtra",315,"Nandurbar",1250,"Shahada","Taluk","Taluk",NA,NA
1251,105,"IND","India",21,"Maharashtra",315,"Nandurbar",1251,"Taloda","Taluk","Taluk",NA,NA
1252,105,"IND","India",21,"Maharashtra",316,"Nashik",1252,"Chandvad","Taluk","Taluk",NA,NA
1253,105,"IND","India",21,"Maharashtra",316,"Nashik",1253,"Dindori","Taluk","Taluk",NA,NA
1254,105,"IND","India",21,"Maharashtra",316,"Nashik",1254,"Igatpuri","Taluk","Taluk",NA,NA
1255,105,"IND","India",21,"Maharashtra",316,"Nashik",1255,"Kalvan","Taluk","Taluk",NA,NA
1256,105,"IND","India",21,"Maharashtra",316,"Nashik",1256,"Malegaon","Taluk","Taluk",NA,NA
1257,105,"IND","India",21,"Maharashtra",316,"Nashik",1257,"Nandgaon","Taluk","Taluk",NA,NA
1258,105,"IND","India",21,"Maharashtra",316,"Nashik",1258,"Nashik","Taluk","Taluk",NA,NA
1259,105,"IND","India",21,"Maharashtra",316,"Nashik",1259,"Niphad","Taluk","Taluk",NA,NA
1260,105,"IND","India",21,"Maharashtra",316,"Nashik",1260,"Peint","Taluk","Taluk",NA,NA
1261,105,"IND","India",21,"Maharashtra",316,"Nashik",1261,"Satana","Taluk","Taluk",NA,"Baglan"
1262,105,"IND","India",21,"Maharashtra",316,"Nashik",1262,"Sinnar","Taluk","Taluk",NA,NA
1263,105,"IND","India",21,"Maharashtra",316,"Nashik",1263,"Surgana","Taluk","Taluk",NA,NA
1264,105,"IND","India",21,"Maharashtra",316,"Nashik",1264,"Yeola","Taluk","Taluk",NA,NA
1265,105,"IND","India",21,"Maharashtra",317,"Osmanabad",1265,"Bhum","Taluk","Taluk",NA,NA
1266,105,"IND","India",21,"Maharashtra",317,"Osmanabad",1266,"Kallam","Taluk","Taluk",NA,NA
1267,105,"IND","India",21,"Maharashtra",317,"Osmanabad",1267,"Osmanabad","Taluk","Taluk",NA,NA
1268,105,"IND","India",21,"Maharashtra",317,"Osmanabad",1268,"Parenda","Taluk","Taluk",NA,NA
1269,105,"IND","India",21,"Maharashtra",317,"Osmanabad",1269,"Tuljapur","Taluk","Taluk",NA,NA
1270,105,"IND","India",21,"Maharashtra",317,"Osmanabad",1270,"Umarga","Taluk","Taluk",NA,NA
1271,105,"IND","India",21,"Maharashtra",318,"Parbhani",1271,"Gangakher","Taluk","Taluk",NA,NA
1272,105,"IND","India",21,"Maharashtra",318,"Parbhani",1272,"Jintur","Taluk","Taluk",NA,NA
1273,105,"IND","India",21,"Maharashtra",318,"Parbhani",1273,"Parbhani","Taluk","Taluk",NA,NA
1274,105,"IND","India",21,"Maharashtra",318,"Parbhani",1274,"Pathri","Taluk","Taluk",NA,NA
1275,105,"IND","India",21,"Maharashtra",319,"Pune",1275,"Baramati","Taluk","Taluk",NA,NA
1276,105,"IND","India",21,"Maharashtra",319,"Pune",1276,"Bhor","Taluk","Taluk",NA,NA
1277,105,"IND","India",21,"Maharashtra",319,"Pune",1277,"Daund","Taluk","Taluk",NA,NA
1278,105,"IND","India",21,"Maharashtra",319,"Pune",1278,"Ghod","Taluk","Taluk",NA,"Ambegaon"
1279,105,"IND","India",21,"Maharashtra",319,"Pune",1279,"Indapur","Taluk","Taluk",NA,NA
1280,105,"IND","India",21,"Maharashtra",319,"Pune",1280,"Junnar","Taluk","Taluk",NA,NA
1281,105,"IND","India",21,"Maharashtra",319,"Pune",1281,"n.a. ( 1612)","Taluk","Taluk",NA,NA
1282,105,"IND","India",21,"Maharashtra",319,"Pune",1282,"Paud","Taluk","Taluk",NA,"Mulshi"
1283,105,"IND","India",21,"Maharashtra",319,"Pune",1283,"Rajgurunagar","Taluk","Taluk",NA,"Khed"
1284,105,"IND","India",21,"Maharashtra",319,"Pune",1284,"Sasvad","Taluk","Taluk",NA,"Purandhar"
1285,105,"IND","India",21,"Maharashtra",319,"Pune",1285,"Shirur","Taluk","Taluk",NA,NA
1286,105,"IND","India",21,"Maharashtra",319,"Pune",1286,"Wadgaon","Taluk","Taluk",NA,"Maval"
1287,105,"IND","India",21,"Maharashtra",320,"Raigarh",1287,"Alibag","Taluk","Taluk",NA,NA
1288,105,"IND","India",21,"Maharashtra",320,"Raigarh",1288,"Khalapur","Taluk","Taluk",NA,NA
1289,105,"IND","India",21,"Maharashtra",320,"Raigarh",1289,"Mahad","Taluk","Taluk",NA,NA
1290,105,"IND","India",21,"Maharashtra",320,"Raigarh",1290,"Mangaon","Taluk","Taluk",NA,NA
1291,105,"IND","India",21,"Maharashtra",320,"Raigarh",1291,"Mhasla","Taluk","Taluk",NA,NA
1292,105,"IND","India",21,"Maharashtra",320,"Raigarh",1292,"n.a. ( 1572)","Taluk","Taluk",NA,"Gangdhar"
1293,105,"IND","India",21,"Maharashtra",320,"Raigarh",1293,"n.a. ( 1575)","Taluk","Taluk",NA,NA
1294,105,"IND","India",21,"Maharashtra",320,"Raigarh",1294,"n.a. ( 1586)","Taluk","Taluk",NA,NA
1295,105,"IND","India",21,"Maharashtra",320,"Raigarh",1295,"n.a. ( 1589)","Taluk","Taluk",NA,NA
1296,105,"IND","India",21,"Maharashtra",320,"Raigarh",1296,"n.a. ( 1593)","Taluk","Taluk",NA,NA
1297,105,"IND","India",21,"Maharashtra",320,"Raigarh",1297,"n.a. ( 1598)","Taluk","Taluk",NA,NA
1298,105,"IND","India",21,"Maharashtra",320,"Raigarh",1298,"n.a. ( 1599)","Taluk","Taluk",NA,NA
1299,105,"IND","India",21,"Maharashtra",320,"Raigarh",1299,"n.a. ( 1634)","Taluk","Taluk",NA,NA
1300,105,"IND","India",21,"Maharashtra",320,"Raigarh",1300,"n.a. ( 1656)","Taluk","Taluk",NA,NA
1301,105,"IND","India",21,"Maharashtra",320,"Raigarh",1301,"n.a. ( 1657)","Taluk","Taluk",NA,NA
1302,105,"IND","India",21,"Maharashtra",320,"Raigarh",1302,"n.a. ( 1681)","Taluk","Taluk",NA,NA
1303,105,"IND","India",21,"Maharashtra",320,"Raigarh",1303,"Pali","Taluk","Taluk",NA,"Sundargarh"
1304,105,"IND","India",21,"Maharashtra",320,"Raigarh",1304,"Pen","Taluk","Taluk",NA,NA
1305,105,"IND","India",21,"Maharashtra",320,"Raigarh",1305,"Poladpur","Taluk","Taluk",NA,NA
1306,105,"IND","India",21,"Maharashtra",320,"Raigarh",1306,"Roha","Taluk","Taluk",NA,NA
1307,105,"IND","India",21,"Maharashtra",321,"Ratnagiri",1307,"Chiplun","Taluk","Taluk",NA,NA
1308,105,"IND","India",21,"Maharashtra",321,"Ratnagiri",1308,"Dapoli","Taluk","Taluk",NA,NA
1309,105,"IND","India",21,"Maharashtra",321,"Ratnagiri",1309,"Devrukh","Taluk","Taluk",NA,"Sangameshwar"
1310,105,"IND","India",21,"Maharashtra",321,"Ratnagiri",1310,"Guhagar","Taluk","Taluk",NA,NA
1311,105,"IND","India",21,"Maharashtra",321,"Ratnagiri",1311,"Khed","Taluk","Taluk",NA,NA
1312,105,"IND","India",21,"Maharashtra",321,"Ratnagiri",1312,"Lanja","Taluk","Taluk",NA,NA
1313,105,"IND","India",21,"Maharashtra",321,"Ratnagiri",1313,"Mandangarh","Taluk","Taluk",NA,NA
1314,105,"IND","India",21,"Maharashtra",321,"Ratnagiri",1314,"Rajapur","Taluk","Taluk",NA,NA
1315,105,"IND","India",21,"Maharashtra",321,"Ratnagiri",1315,"Ratnagiri","Taluk","Taluk",NA,NA
1316,105,"IND","India",21,"Maharashtra",322,"Sangli",1316,"Atpadi","Taluk","Taluk",NA,NA
1317,105,"IND","India",21,"Maharashtra",322,"Sangli",1317,"Islampur","Taluk","Taluk",NA,"Valva"
1318,105,"IND","India",21,"Maharashtra",322,"Sangli",1318,"Jath","Taluk","Taluk",NA,NA
1319,105,"IND","India",21,"Maharashtra",322,"Sangli",1319,"Kavathe Mahankal","Taluk","Taluk",NA,NA
1320,105,"IND","India",21,"Maharashtra",322,"Sangli",1320,"Sangli","Taluk","Taluk",NA,"Miraj"
1321,105,"IND","India",21,"Maharashtra",322,"Sangli",1321,"Shirala","Taluk","Taluk",NA,NA
1322,105,"IND","India",21,"Maharashtra",322,"Sangli",1322,"Tasgaon","Taluk","Taluk",NA,NA
1323,105,"IND","India",21,"Maharashtra",322,"Sangli",1323,"Vite","Taluk","Taluk",NA,"Khanapur"
1324,105,"IND","India",21,"Maharashtra",323,"Satara",1324,"Dahivadi","Taluk","Taluk",NA,"Man"
1325,105,"IND","India",21,"Maharashtra",323,"Satara",1325,"Karad","Taluk","Taluk",NA,NA
1326,105,"IND","India",21,"Maharashtra",323,"Satara",1326,"Koregaon","Taluk","Taluk",NA,NA
1327,105,"IND","India",21,"Maharashtra",323,"Satara",1327,"Mahabaleshwar","Taluk","Taluk",NA,NA
1328,105,"IND","India",21,"Maharashtra",323,"Satara",1328,"Medha","Taluk","Taluk",NA,"Javli"
1329,105,"IND","India",21,"Maharashtra",323,"Satara",1329,"Patan","Taluk","Taluk",NA,NA
1330,105,"IND","India",21,"Maharashtra",323,"Satara",1330,"Phaltan","Taluk","Taluk",NA,NA
1331,105,"IND","India",21,"Maharashtra",323,"Satara",1331,"Satara","Taluk","Taluk",NA,NA
1332,105,"IND","India",21,"Maharashtra",323,"Satara",1332,"Shirwal","Taluk","Taluk",NA,"Khandala"
1333,105,"IND","India",21,"Maharashtra",323,"Satara",1333,"Vaduj","Taluk","Taluk",NA,"Khatao"
1334,105,"IND","India",21,"Maharashtra",323,"Satara",1334,"Wai","Taluk","Taluk",NA,NA
1335,105,"IND","India",21,"Maharashtra",324,"Sindhudurg",1335,"Devgarh","Taluk","Taluk",NA,NA
1336,105,"IND","India",21,"Maharashtra",324,"Sindhudurg",1336,"Kankauli","Taluk","Taluk",NA,"Kankauli mahal"
1337,105,"IND","India",21,"Maharashtra",324,"Sindhudurg",1337,"Kudal","Taluk","Taluk",NA,"Oros budrukh"
1338,105,"IND","India",21,"Maharashtra",324,"Sindhudurg",1338,"Malvan","Taluk","Taluk",NA,NA
1339,105,"IND","India",21,"Maharashtra",324,"Sindhudurg",1339,"Savantvadi","Taluk","Taluk",NA,NA
1340,105,"IND","India",21,"Maharashtra",324,"Sindhudurg",1340,"Vaibhavwadi","Taluk","Taluk",NA,NA
1341,105,"IND","India",21,"Maharashtra",324,"Sindhudurg",1341,"Vengurla","Taluk","Taluk",NA,NA
1342,105,"IND","India",21,"Maharashtra",325,"Solapur",1342,"Akalkot","Taluk","Taluk",NA,NA
1343,105,"IND","India",21,"Maharashtra",325,"Solapur",1343,"Barsi","Taluk","Taluk",NA,NA
1344,105,"IND","India",21,"Maharashtra",325,"Solapur",1344,"Karmal","Taluk","Taluk",NA,NA
1345,105,"IND","India",21,"Maharashtra",325,"Solapur",1345,"Madha","Taluk","Taluk",NA,NA
1346,105,"IND","India",21,"Maharashtra",325,"Solapur",1346,"Malsiras","Taluk","Taluk",NA,NA
1347,105,"IND","India",21,"Maharashtra",325,"Solapur",1347,"Mangalwedha","Taluk","Taluk",NA,NA
1348,105,"IND","India",21,"Maharashtra",325,"Solapur",1348,"Mohol","Taluk","Taluk",NA,NA
1349,105,"IND","India",21,"Maharashtra",325,"Solapur",1349,"n.a. ( 1703)","Taluk","Taluk",NA,NA
1350,105,"IND","India",21,"Maharashtra",325,"Solapur",1350,"Pandharpur","Taluk","Taluk",NA,NA
1351,105,"IND","India",21,"Maharashtra",325,"Solapur",1351,"Sangole","Taluk","Taluk",NA,NA
1352,105,"IND","India",21,"Maharashtra",325,"Solapur",1352,"Solapur","Taluk","Taluk",NA,"North solapur"
1353,105,"IND","India",21,"Maharashtra",326,"Thane",1353,"Bhiwandi","Taluk","Taluk",NA,NA
1354,105,"IND","India",21,"Maharashtra",326,"Thane",1354,"Dahanu","Taluk","Taluk",NA,NA
1355,105,"IND","India",21,"Maharashtra",326,"Thane",1355,"Jawhar","Taluk","Taluk",NA,NA
1356,105,"IND","India",21,"Maharashtra",326,"Thane",1356,"Kalyan","Taluk","Taluk",NA,NA
1357,105,"IND","India",21,"Maharashtra",326,"Thane",1357,"Mokhada","Taluk","Taluk",NA,"Mokhada mahal"
1358,105,"IND","India",21,"Maharashtra",326,"Thane",1358,"Murbad","Taluk","Taluk",NA,NA
1359,105,"IND","India",21,"Maharashtra",326,"Thane",1359,"n.a. ( 1482)","Taluk","Taluk",NA,NA
1360,105,"IND","India",21,"Maharashtra",326,"Thane",1360,"Palghar","Taluk","Taluk",NA,NA
1361,105,"IND","India",21,"Maharashtra",326,"Thane",1361,"Shahapur","Taluk","Taluk",NA,NA
1362,105,"IND","India",21,"Maharashtra",326,"Thane",1362,"Talasri","Taluk","Taluk",NA,NA
1363,105,"IND","India",21,"Maharashtra",326,"Thane",1363,"Ulhasnagar","Taluk","Taluk",NA,NA
1364,105,"IND","India",21,"Maharashtra",326,"Thane",1364,"Vada","Taluk","Taluk",NA,NA
1365,105,"IND","India",21,"Maharashtra",326,"Thane",1365,"Vasai","Taluk","Taluk",NA,NA
1366,105,"IND","India",21,"Maharashtra",327,"Wardha",1366,"Arvi","Taluk","Taluk",NA,NA
1367,105,"IND","India",21,"Maharashtra",327,"Wardha",1367,"Ashti","Taluk","Taluk",NA,NA
1368,105,"IND","India",21,"Maharashtra",327,"Wardha",1368,"Deoli","Taluk","Taluk",NA,NA
1369,105,"IND","India",21,"Maharashtra",327,"Wardha",1369,"Hinganghat","Taluk","Taluk",NA,NA
1370,105,"IND","India",21,"Maharashtra",327,"Wardha",1370,"Karanja","Taluk","Taluk",NA,NA
1371,105,"IND","India",21,"Maharashtra",327,"Wardha",1371,"Samudrapur","Taluk","Taluk",NA,NA
1372,105,"IND","India",21,"Maharashtra",327,"Wardha",1372,"Selu","Taluk","Taluk",NA,NA
1373,105,"IND","India",21,"Maharashtra",327,"Wardha",1373,"Wardha","Taluk","Taluk",NA,NA
1374,105,"IND","India",21,"Maharashtra",328,"Washim",1374,"Karanja","Taluk","Taluk",NA,NA
1375,105,"IND","India",21,"Maharashtra",328,"Washim",1375,"Malegaon","Taluk","Taluk",NA,NA
1376,105,"IND","India",21,"Maharashtra",328,"Washim",1376,"Mangrul Pir","Taluk","Taluk",NA,"Mangrul"
1377,105,"IND","India",21,"Maharashtra",328,"Washim",1377,"Manora","Taluk","Taluk",NA,NA
1378,105,"IND","India",21,"Maharashtra",328,"Washim",1378,"Risod","Taluk","Taluk",NA,NA
1379,105,"IND","India",21,"Maharashtra",328,"Washim",1379,"Washim","Taluk","Taluk",NA,NA
1380,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1380,"Babulgaon","Taluk","Taluk",NA,NA
1381,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1381,"Darwha","Taluk","Taluk",NA,NA
1382,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1382,"Digras","Taluk","Taluk",NA,NA
1383,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1383,"Ghatanji","Taluk","Taluk",NA,NA
1384,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1384,"Kalam","Taluk","Taluk",NA,NA
1385,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1385,"Mahagaon","Taluk","Taluk",NA,NA
1386,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1386,"Maregaon","Taluk","Taluk",NA,NA
1387,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1387,"Ner","Taluk","Taluk",NA,NA
1388,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1388,"Pandharkawada","Taluk","Taluk",NA,NA
1389,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1389,"Pusad","Taluk","Taluk",NA,NA
1390,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1390,"Ralegaon","Taluk","Taluk",NA,NA
1391,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1391,"Umarkhed","Taluk","Taluk",NA,NA
1392,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1392,"Wani","Taluk","Taluk",NA,NA
1393,105,"IND","India",21,"Maharashtra",329,"Yavatmal",1393,"Yavatmal","Taluk","Taluk",NA,NA
1394,105,"IND","India",22,"Manipur",330,"Bishnupur",1394,"Bishnupur","Taluk","Taluk",NA,NA
1395,105,"IND","India",22,"Manipur",330,"Bishnupur",1395,"Moirang","Taluk","Taluk",NA,NA
1396,105,"IND","India",22,"Manipur",331,"Chandel",1396,"Chakpikarong","Taluk","Taluk",NA,NA
